count;dtMPU
2447;800
2448;806
2449;795
2450;794
2451;797
2452;793
2453;794
2454;794
2455;793
2456;795
2457;797
2458;793
2459;795
2460;795
2461;816
2462;814
2463;799
2464;795
2465;797
2466;850
2467;792
2468;792
2469;791
2470;796
2471;796
2472;800
2473;795
2474;790
2475;834
2476;828
2477;836
2478;839
2479;783
2480;855
2481;812
2482;829
2483;930
2484;858
2485;821
2486;829
2487;795
2488;821
2489;801
2490;851
2491;824
2492;811
2493;824
2494;827
2495;791
2496;768
2497;731
2498;786
2499;774
2500;739
2501;746
2502;794
2503;832
2504;770
2505;735
2506;706
2507;777
2508;731
2509;752
2510;773
2511;735
2512;734
2513;780
2514;740
2515;732
2516;762
2517;727
2518;701
2519;746
2520;774
2521;742
2522;731
2523;746
2524;787
2525;774
2526;736
2527;789
2528;755
2529;770
2530;742
2531;749
2532;814
2533;752
2534;775
2535;760
2536;825
2537;718
2538;733
2539;772
2540;722
2541;778
2542;744
2543;731
2544;755
2545;795
2546;771
2547;727
2548;864
2549;731
2550;738
2551;731
2552;758
2553;744
2554;720
2555;735
2556;773
2557;730
2558;731
2559;755
2560;849
2561;727
2562;771
2563;780
2564;734
2565;718
2566;758
2567;713
2568;721
2569;719
2570;774
2571;733
2572;823
2573;773
2574;748
2575;791
2576;742
2577;772
2578;734
2579;782
2580;716
2581;774
2582;717
2583;731
2584;851
2585;716
2586;755
2587;715
2588;779
2589;725
2590;739
2591;760
2592;771
2593;828
2594;735
2595;750
2596;719
2597;732
2598;733
2599;737
2600;759
2601;742
2602;748
2603;730
2604;773
2605;790
2606;717
2607;755
2608;731
2609;756
2610;774
2611;733
2612;731
2613;738
2614;733
2615;740
2616;745
2617;832
2618;757
2619;735
2620;785
2621;797
2622;734
2623;773
2624;794
2625;734
2626;803
2627;735
2628;717
2629;806
2630;731
2631;973
2632;888
2633;852
2634;773
2635;717
2636;733
2637;793
2638;803
2639;761
2640;718
2641;828
2642;718
2643;729
2644;761
2645;717
2646;941
2647;972
2648;860
2649;718
2650;717
2651;737
2652;718
2653;806
2654;734
2655;717
2656;751
2657;729
2658;826
2659;760
2660;733
2661;1184
2662;915
2663;842
2664;722
2665;718
2666;776
2667;716
2668;774
2669;744
2670;718
2671;774
2672;794
2673;719
2674;792
2675;909
2676;965
2677;935
2678;866
2679;720
2680;810
2681;732
2682;716
2683;806
2684;735
2685;820
2686;758
2687;733
2688;792
2689;764
2690;715
2691;966
2692;908
2693;844
2694;735
2695;802
2696;805
2697;732
2698;791
2699;803
2700;734
2701;798
2702;736
2703;719
2704;805
2705;734
2706;1021
2707;1053
2708;810
2709;807
2710;761
2711;735
2712;800
2713;808
2714;733
2715;792
2716;807
2717;729
2718;798
2719;738
2720;718
2721;1048
2722;942
2723;949
2724;733
2725;795
2726;804
2727;733
2728;800
2729;747
2730;719
2731;803
2732;735
2733;771
2734;758
2735;736
2736;912
2737;1116
2738;920
2739;720
2740;721
2741;689
2742;720
2743;717
2744;734
2745;800
2746;721
2747;735
2748;719
2749;733
2750;979
2751;1135
2752;971
2753;828
2754;715
2755;807
2756;730
2757;720
2758;834
2759;733
2760;823
2761;760
2762;734
2763;792
2764;808
2765;733
2766;919
2767;967
2768;831
2769;759
2770;736
2771;718
2772;807
2773;734
2774;717
2775;803
2776;774
2777;809
2778;761
2779;735
2780;799
2781;937
2782;888
2783;852
2784;743
2785;734
2786;784
2787;735
2788;716
2789;799
2790;730
2791;716
2792;792
2793;736
2794;801
2795;718
2796;1037
2797;984
2798;825
2799;764
2800;731
2801;804
2802;759
2803;734
2804;790
2805;792
2806;732
2807;776
2808;776
2809;731
2810;717
2811;915
2812;936
2813;859
2814;737
2815;716
2816;796
2817;730
2818;805
2819;757
2820;735
2821;798
2822;762
2823;734
2824;775
2825;809
2826;995
2827;1015
2828;822
2829;716
2830;757
2831;730
2832;749
2833;842
2834;736
2835;801
2836;761
2837;731
2838;777
2839;794
2840;733
2841;924
2842;1125
2843;955
2844;807
2845;729
2846;771
2847;720
2848;775
2849;730
2850;768
2851;778
2852;733
2853;732
2854;719
2855;731
2856;881
2857;1136
2858;910
2859;878
2860;745
2861;739
2862;735
2863;742
2864;793
2865;732
2866;751
2867;796
2868;731
2869;797
2870;762
2871;733
2872;992
2873;893
2874;817
2875;759
2876;718
2877;727
2878;719
2879;788
2880;729
2881;775
2882;732
2883;774
2884;756
2885;733
2886;941
2887;1062
2888;921
2889;824
2890;718
2891;766
2892;731
2893;802
2894;759
2895;734
2896;788
2897;790
2898;735
2899;771
2900;790
2901;732
2902;918
2903;907
2904;833
2905;790
2906;735
2907;720
2908;794
2909;729
2910;796
2911;759
2912;771
2913;733
2914;734
2915;736
2916;776
2917;919
2918;889
2919;873
2920;735
2921;716
2922;796
2923;729
2924;749
2925;790
2926;732
2927;806
2928;760
2929;732
2930;768
2931;796
2932;899
2933;928
2934;848
2935;735
2936;781
2937;736
2938;745
2939;789
2940;733
2941;749
2942;793
2943;732
2944;803
2945;760
2946;754
2947;885
2948;939
2949;824
2950;776
2951;793
2952;735
2953;780
2954;733
2955;774
2956;761
2957;733
2958;771
2959;717
2960;774
2961;718
2962;906
2963;768
